,user_id,username,following,followers
19418,19418,SuperDz93,373,204
19419,19419,vctrmtn,216,344
19420,19420,nokubrijoe8214,831,2919
19421,19421,Thierrydugard30,148,161
19422,19422,75_doumams,504,480
19423,19423,em_davy_mm,691,535
19424,19424,_Haru_J,32,34
19425,19425,Mds94_,248,693
19426,19426,w4251M,21,1
19427,19427,ilyes92001381,16,4
19428,19428,c1yldm,324,100
19429,19429,Salmene77,229,154
19430,19430,maille_j,1597,684
19431,19431,MugiEikichi,551,622
19432,19432,MCrestien,72,23
19433,19433,karim_klaoui,1838,496
19434,19434,JLMJeLaiMe1,743,583
19435,19435,Rezmaww,291,740
19436,19436,FlzErikka,61,16
19437,19437,CHXBIN_54,35,26
19438,19438,JessieMxls,2303,3285
19439,19439,ArmelGondo,168,73
19440,19440,Solemn62,332,421
19441,19441,DCiulli,3421,708
19442,19442,QLF_Saitama,73,17
19443,19443,bad0llesys1,21,6
19444,19444,hihiicmoi,176,237
19445,19445,Cest__Carre,1659,6321
19446,19446,tomassfonallddo,119,172
19447,19447,manscarter1,480,681
19448,19448,ack_wi,192,63
19449,19449,KimiSugar,165,382
19450,19450,tijadou,578,295
19451,19451,Lesaintdrome,910,333
19452,19452,2CastFR,243,170
19453,19453,_24213,428,1149
19454,19454,brandonhernano,41,49
19455,19455,Saaadn7,1122,553
19456,19456,Innercircle176,1545,193
19457,19457,mxxdi94,106,54
19458,19458,Hebri92,241,1
19459,19459,BarriNight,1958,2697
19460,19460,AnthoSnack,674,372
19461,19461,IbarraAngelicaM,4999,2397
19462,19462,FranckSimon61,910,681
19463,19463,ayg_ro,92,227
19464,19464,MXEXOCindy,1178,192
19465,19465,shabieberr,239,4121
19466,19466,muzinhanma,1099,147
19467,19467,ssaabouu,705,846
19468,19468,harribou_rayan,10,1
19469,19469,zelkurde,22,40
19470,19470,nowzuzu,207,17
19471,19471,Maxouxou1412,237,37
19472,19472,yurii_GN,453,432
19473,19473,htm_310k,12,1
19474,19474,libertlibertch2,390,33
19475,19475,_Mi_g_u_el,311,45
19476,19476,andrea_prisca,1592,2042
19477,19477,__MrgnPaname,232,195
19478,19478,AlbertCROS6,142,28
19479,19479,FxckFxkeFrixnds,66,62
19480,19480,Laura_Hurx,748,956
19481,19481,Doumsii223,179,94
19482,19482,lucas_plickson,234,158
19483,19483,bramsito69100,117,2
19484,19484,N2B34016739,15,18
19485,19485,Occhada,562,226
19486,19486,Julien_drx_,2069,1240
19487,19487,iamalimahdad,1718,553
19488,19488,Ny_Gorila,41,15
19489,19489,tweetosFrench,1895,1644
19490,19490,sebahacky,554,60
19491,19491,Oceane_Ltrr,414,429
19492,19492,MathieuSilva13,319,472
19493,19493,danny_a777,1012,483
19494,19494,Sirine29818174,10,1
19495,19495,tom_crrs,237,138
19496,19496,chloearzl,553,334
19497,19497,LenaLp7,58,58
19498,19498,TiffanyPalerm10,10,1
19499,19499,ApodaAvocat,20,14
19500,19500,JoelCiraga,2445,2391
19501,19501,Arikujika7,32,0
19502,19502,_iceman2007,48,30
19503,19503,dalebarbie2,417,271
19504,19504,_BENJIX_,714,891
19505,19505,Hamiii76,54,107
19506,19506,AliSorayat,163,10
19507,19507,Sou_Nva,183,274
19508,19508,Mideau_,598,362
19509,19509,Zhor45171173,166,153
19510,19510,Mr_KinG_Ceo,430,1003
19511,19511,ant_neu,800,537
19512,19512,Maza______,63,710
19513,19513,Matgoa,898,7401
19514,19514,crazyvor,431,118
19515,19515,samza_zaza,1315,1180
19516,19516,Julien67753394,5011,2397
19517,19517,ASadsword,2254,678
19518,19518,DracoAlpestris,1162,2843
19519,19519,avgsjim,159,133
19520,19520,jess_fbr77,1991,541
19521,19521,HakanGvc,422,1112
19522,19522,CorbeauO,1677,2019
19523,19523,fabien_fichaux,3831,1676
19524,19524,yss_bch,5916,12501
19525,19525,AmbrineBdida,1274,1243
19526,19526,Kaiim29,88,188
19527,19527,withneeey,383,399
19528,19528,inesbkt_,230,112
19529,19529,Loulou_727,519,213
19530,19530,She_sNotMe,181,220
19531,19531,Yann_twitt,790,159
19532,19532,Andros43593479,632,163
19533,19533,MOULINIERPatri1,525,203
19534,19534,MounMir,1361,3591
19535,19535,nassou_bm,136,73
19536,19536,Fantastique224,33,2777
19537,19537,Topofre92,416,418
19538,19538,salah5992,185,140
19539,19539,Ludo_chan,2011,836
19540,19540,demox_dz,455,747
19541,19541,N7kElla,94,17
19542,19542,OceaneGabrin,128,94
19543,19543,timothee1110,331,13
19544,19544,jbe60000,4811,1472
19545,19545,RPensif,152,104
19546,19546,EmreOngun_,457,1005
19547,19547,DunkerLola,2591,287
19548,19548,LFassya,64,44
19549,19549,Medusa_951,19,16
19550,19550,Shelbynes,688,1052
19551,19551,Oceane_Ltrr,414,429
19552,19552,Cousi8,327,332
19553,19553,dominiq14912964,1182,1454
19554,19554,superwell_,282,131
19555,19555,FranceTweets,2659,2218
19556,19556,TropWolf,81,10
19557,19557,MESKINBIMO,246,703
19558,19558,Rus_Lib,253,1500
19559,19559,sylviane_lopez,5534,5092
19560,19560,suicuf,1665,1602
19561,19561,DiasukaYves,207,318
19562,19562,veeeeergi,94,420
19563,19563,yannleny,655,361
19564,19564,snoooww93,729,141
19565,19565,mysamy94,51,11
19566,19566,DlovezNia,671,541
19567,19567,alcristvl,171,142
19568,19568,AntoineDain,226,236
19569,19569,PunchyMcGeect,852,878
19570,19570,hadoudoux,964,169
19571,19571,cyril_710,11,2
19572,19572,joel_bordes,963,423
19573,19573,brydvo,310,28
19574,19574,doppo_oroch,483,1610
19575,19575,juniorMebenga,292,234
19576,19576,xKvnzyy,103,260
19577,19577,Thoupak,38,40
19578,19578,HamedRibah,215,251
19579,19579,CharlieMingiedi,960,7977
19580,19580,Gaston36174220,7,3
19581,19581,lena1407,176,75
19582,19582,flooolaaaa,132,73
19583,19583,Axelctss,788,855
19584,19584,ikh_i10,66,62
19585,19585,elsouille_z,437,168
19586,19586,salah_91350,79,74
19587,19587,alain_mayson,140,29
19588,19588,NasirNass370,789,816
19589,19589,nvsrcpasdeslol,423,157
19590,19590,auremts,331,545
19591,19591,BBbousque,145,405
19592,19592,MomodeBretagne,1079,963
19593,19593,sks_khm,156,117
19594,19594,Julien_drx_,2069,1240
19595,19595,leo_marest,284,211
19596,19596,PierreDucoffe,72,35
19597,19597,marie20238193,668,330
19598,19598,theywillbefree,355,3823
19599,19599,Ap11L7,1186,237
19600,19600,CathyDjs,143,441
19601,19601,NoheilaRochdi,206,91
19602,19602,lanaab62,1086,1176
19603,19603,le_vecc,589,460
19604,19604,Thoupak,38,40
19605,19605,toylenain,83,39
19606,19606,JeSuisTesHaut,482,87
19607,19607,BR_Piwii,112,213
19608,19608,naancycarter,337,264
19609,19609,Tiny_Nina,338,118
19610,19610,MarineJ24,162,308
19611,19611,al_qass7,396,189
19612,19612,JulieWyffels,346,188
19613,19613,rito8922983,70,2
19614,19614,6rtz___,4,2
19615,19615,jjruizujaen,4938,1733
19616,19616,SirKessler,105,124
19617,19617,emiliie_pf,118,117
19618,19618,kyoshir015,180,1715
19619,19619,ecolo_paris,418,2296
19620,19620,Le__botivoirien,84,2013
19621,19621,neccron,216,67
19622,19622,vergniol,1549,618
19623,19623,DunkerLola,2591,287
19624,19624,_24213,428,1149
19625,19625,tunyac_,107,203
19626,19626,ineesbjd,1,0
19627,19627,_Nicoreo,96,371
19628,19628,Alissatoudialo,194,103
19629,19629,suz0nler0ux,166,100
19630,19630,VictorGirerd,72,96
19631,19631,Laura_Hurx,748,956
19632,19632,Warriors750,184,210
19633,19633,AuroraMagnard,2224,679
19634,19634,lumarques110616,32,35
19635,19635,LetterH_,303,467
19636,19636,ThibautBce,440,248
19637,19637,aAnArianator,1754,351
19638,19638,SuperDz93,373,203
19639,19639,sppeeeddy,2935,3141
19640,19640,_In_Media_Res,4430,4517
19641,19641,tegnererik,5609,30871
19642,19642,Ben87715787,724,395
19643,19643,AlexandreGTKS,497,155
19644,19644,CevenInsoumises,1015,1195
19645,19645,tlb_sofia,292,431
19646,19646,LohanCorleone,346,425
19647,19647,ChapuzetJ,55,7815
19648,19648,AbissetY,34,7
19649,19649,clea_bln,299,271
19650,19650,jcntafc,585,982
19651,19651,Marie_ingalls,227,413
19652,19652,benedxtion,226,151
19653,19653,swish_season,68,573
19654,19654,Theo_Marchais_,382,133
19655,19655,WellsLucie1,191,283
19656,19656,morgangrenier1,333,122
19657,19657,soneflo_wer,162,159
19658,19658,jc_Nani17,466,189
19659,19659,nico90134173,452,257
19660,19660,DjoroPapa,52,72
19661,19661,ISA86400,955,550
19662,19662,JustMeloow,463,1018
19663,19663,Nabil__34,773,902
19664,19664,Colonel_Popov,242,456
19665,19665,RemyBuisine,3963,155170
19666,19666,mahoushojonikka,191,197
19667,19667,RSagittarius5,1233,325
19668,19668,Mathieu_Ligneau,2783,1533
19669,19669,MitchNaeven,2159,562
19670,19670,StephaneCarreca,1120,114
19671,19671,mikasaa56,32,27
19672,19672,aprokopiev,5362,6415
19673,19673,_pas_d_inspi_,748,609
19674,19674,GA90738959,169,94
19675,19675,DebraMtl,79,10
19676,19676,_Ath____,915,1415
19677,19677,MondoWestley,61,0
19678,19678,HarmoGlace,1773,579
19679,19679,Flo_Massivi,869,1315
19680,19680,LAURENTKLEIN57,1045,782
19681,19681,maxime_a33,960,501
19682,19682,lenstrend243,4295,1300
19683,19683,CelianRedon,404,55
19684,19684,Portgas_D_Ilyes,250,308
19685,19685,KoolEconomist,330,156
19686,19686,Toglyb7415,1271,1096
19687,19687,Doumsii223,179,94
19688,19688,peterCatblood,3499,3653
19689,19689,jmdesert,335,477
19690,19690,leelouxstdtt,1043,1122
19691,19691,BiinksJojo,271,280
19692,19692,twist1961,1650,1392
19693,19693,inconimgurl,988,1955
19694,19694,Jergall47,4995,317
19695,19695,AmbrozyStanisl1,802,708
19696,19696,BreizhInsoumise,2460,1939
19697,19697,guccx_s,1182,1094
19698,19698,calipette,3585,3928
19699,19699,raadzzaa,995,1172
19700,19700,yins451,188,153
19701,19701,Crespinbruno,1570,495
19702,19702,DunkerLola,2591,287
19703,19703,Valvergoat_,462,124
19704,19704,s1e9k9a4,18,1
19705,19705,leGAsedETANd,515,87
19706,19706,bretag_romantiq,281,245
19707,19707,kalpburdaa,1242,1562
19708,19708,QPanissod,1657,2047
19709,19709,VazHenriqueVaz1,1439,630
19710,19710,giovany_pley,326,345
19711,19711,MiniLicorne69,2789,11637
19712,19712,jessica_b_mtl,138,71
19713,19713,nopsyfn,102,66
19714,19714,sltmoickami,141,158
19715,19715,le_beau_marco,782,433
19716,19716,leaaadm,344,163
19717,19717,PonsClem,348,16
19718,19718,Pivoine33679260,118,115
19719,19719,BoumboumBozo,464,24
19720,19720,GbrtA,228,70
19721,19721,DrooBreizh,302,394
19722,19722,txeeoo,308,101
19723,19723,Danadashh__,2756,1610
19724,19724,sylviane_lopez,5534,5092
19725,19725,JoaoMendy21,192,249
19726,19726,janice_lalu,102,106
19727,19727,lesfricadelles,821,768
19728,19728,ptit_saucisson,177,486
19729,19729,beylazone,1201,739
19730,19730,LauredeMontalem,6694,9736
19731,19731,chris_lvr,169,159
19732,19732,teaastn,166,385
19733,19733,LCI,985,412311
19734,19734,ElASMA5,70,67
19735,19735,FDram2,394,271
19736,19736,UKRRUInfo,0,6
19737,19737,lassueur,357,834
19738,19738,morgangrenier1,333,122
19739,19739,Tiny_Nina,338,118
19740,19740,Kristian00243,1127,3553
19741,19741,amineesdi,86,60
19742,19742,LAURENTKLEIN57,1045,782
19743,19743,axelle_rgnr,88,36
19744,19744,JemriNoam,201,283
19745,19745,Ananaschauve,179,7
19746,19746,Tyranosaure2,2581,2900
19747,19747,MounMir,1361,3591
19748,19748,arghbd,2908,623
19749,19749,demdu49_,43,2
19750,19750,LCIPolitique,328,193003
19751,19751,codeCesar10,2033,108
19752,19752,xhenii_k,200,487
19753,19753,feminy2373,376,98
19754,19754,metriano,1410,1190
19755,19755,Amaboss1er,305,5430
19756,19756,mikasaD_,0,0
19757,19757,zln_als,48,39
19758,19758,Bilel_Bkr,256,442
19759,19759,mathis_cash2,1059,423
19760,19760,Damien24750,520,33
19761,19761,aashiteya_,366,163
19762,19762,cestsimbawsh,2576,2615
19763,19763,mireillmartini,3133,775
19764,19764,ClaireS_C,2055,3639
19765,19765,CBgno,1266,1311
19766,19766,VenenoZelma,795,25
19767,19767,oswaldo20151,2834,1091
19768,19768,MaLubulule7,29,5
19769,19769,Poppet_yoka,1081,2527
19770,19770,l_impolie,170,64
19771,19771,GogetoXII,843,362
19772,19772,AnthoDepe,1480,1769
19773,19773,PietraAnge,2457,1697
19774,19774,ahadyrn,101,39
19775,19775,Y_slayerr,60,28
19776,19776,Pitoy22532003,610,376
19777,19777,leelouxstdtt,1043,1122
19778,19778,Avner_Solal,7197,8899
19779,19779,Vettel593,665,668
19780,19780,Draphhh,193,99
19781,19781,leaaadm,344,163
19782,19782,LCI,985,412311
19783,19783,_name3,278,557
19784,19784,SouadIbn,187,25
19785,19785,zxldxk,289,1071
19786,19786,Nayrek5,54,6
19787,19787,M_a_t_t_25,626,125
19788,19788,Abdou66644545,72,29
19789,19789,ClaudeCalmes,2628,3298
19790,19790,Mikaell86131363,1379,379
19791,19791,NalydJr18,664,634
19792,19792,gayag30,165,162
19793,19793,Tatiana_prl,12,2
19794,19794,JMarfeuil,4997,1770
19795,19795,Deessen,250,238
19796,19796,Deborah_Tsn,92,510
19797,19797,Pitoy22532003,610,376
19798,19798,fayau1,52,1957
19799,19799,johan97kat,337,777
19800,19800,e_k_lm,408,734
19801,19801,abdourazakou91,2015,221
19802,19802,clairewad,5715,7861
19803,19803,vicescitys,1803,288
19804,19804,solsarah1,3088,2497
19805,19805,DunkerLola,2591,287
19806,19806,LCIPolitique,328,193003
19807,19807,ikrame_az,940,883
19808,19808,maissa_blessed,155,155
19809,19809,mkergo35,283,164
19810,19810,Vince07442630,2267,1024
19811,19811,Nanouuuw_,254,776
19812,19812,EsnaultNathan,97,52
19813,19813,MertzUgo,258,73
19814,19814,jalo9131,311,172
19815,19815,tamekis1,176,12
19816,19816,Don_Shadowww,376,1000
19817,19817,rokhaayaaV2,1629,467
19818,19818,miKonass,204,278
19819,19819,Na0oufel,417,66
19820,19820,malade94,376,756
19821,19821,JoaRoy,323,176
19822,19822,LucasEvelyne4,447,206
19823,19823,Milannnais,158,110
19824,19824,100karra1,135,27
19825,19825,CauvLucie,19,12
19826,19826,Loupo85,2749,4505
19827,19827,PetitChatRouge,2970,2718
19828,19828,jibesac,311,722
19829,19829,Ygl_silver,794,129
19830,19830,EmmanuelDenis37,914,4371
19831,19831,Sons___4557777,5837,5386
19832,19832,demariaphilippe,1004,1842
19833,19833,JotarabeLFC,174,97
19834,19834,_Cleo_Platre,477,384
19835,19835,sarahmachay,86,160
19836,19836,NyamsiJc,483,82
19837,19837,likownobatayon,42,25
19838,19838,Chvs78,2,1
19839,19839,RemyPulvar,5001,2182
19840,19840,sargulll,66,56
19841,19841,Stephanie_Alk,523,1008
19842,19842,worldwar3ww3,0,49
19843,19843,GuelmiPatrick,2603,470
19844,19844,Ancien2L,272,23
19845,19845,mssbsk_,88,875
19846,19846,JenaroRp,192,197
19847,19847,bierun,3542,2233
19848,19848,FourneauH,273,91
19849,19849,lexiewzn,52,4
19850,19850,DiyaaSjd,403,68
19851,19851,KarenWeibel,1160,4875
19852,19852,CoolinDSY,850,111
19853,19853,Tlerodas1,1200,142
19854,19854,2022_ZZZZ,2287,1601
19855,19855,MinonzioP,351,276
19856,19856,nola_daarling,975,18170
19857,19857,luunee_brd,1178,1079
19858,19858,Maximebinette,411,423
19859,19859,youssefyouss6,425,78
19860,19860,Cedric89430698,75,85
19861,19861,lazolance1120,305,168
19862,19862,FranceMob,11,1472
19863,19863,__wissam,208,145
19864,19864,Aboyawilliam,37,37
19865,19865,VanBlast1,94,14
19866,19866,BarbaraHdx,85,198
19867,19867,fc_caquerinho,397,503
19868,19868,bobedit1,752,954
19869,19869,its_Dialy,234,1262
19870,19870,alexis_fortier,121,399
19871,19871,rob08600,368,51
19872,19872,AlexxMaarley,137,111
19873,19873,Emirdagli_1903,529,446
19874,19874,ellebal1111,902,230
19875,19875,Reetsilaah,924,365
19876,19876,Lisahtt_,3,3
19877,19877,ikh_i10,66,62
19878,19878,redchocolate20,166,15
19879,19879,jejeparis,696,1360
19880,19880,TheJounssy,1037,318
19881,19881,Nevox5,13,4
19882,19882,SpikeViperYT,140,870
19883,19883,bayramdu77,101,3
19884,19884,kvylivh,4,1
19885,19885,mediacongo,202,11905
19886,19886,EL_BG87,998,88
19887,19887,tjy972,481,1021
19888,19888,plne_cmr,77,155
19889,19889,greenvincent,3424,5179
19890,19890,AlainVS,3737,3488
19891,19891,pitouminou93,357,118
19892,19892,awrkb9,627,750
19893,19893,oger_christian,479,229
19894,19894,AngerandB,379,110
19895,19895,ArnaudLeVacon,1158,929
19896,19896,AnthF8,367,241
19897,19897,seneque541,529,265
19898,19898,ravachfol,1,2
19899,19899,X_ayne,153,35
19900,19900,Mohammed5305,147,7
19901,19901,shaluvcandy,272,165
19902,19902,hiba_mrhb,339,220
19903,19903,AlbertBergonzo,137,34
19904,19904,Jonathan__yav,221,315
19905,19905,DorianGio,146,457
19906,19906,FemiAkt,732,1046
19907,19907,YvesJacquet3,2239,719
19908,19908,YanikeI,1543,408
19909,19909,Tanokii2,90,5
19910,19910,spi916,360,292
19911,19911,yasminebdc,378,285
19912,19912,Armalo14,134,42
19913,19913,nemolv90,371,81
19914,19914,Layefall09,7173,6934
19915,19915,Treo11_,276,521
19916,19916,anasui__,223,39
19917,19917,chantal90628493,169,60
19918,19918,_SomiSerem,303,788
19919,19919,Victoirlib,475,148
19920,19920,axelouff47,347,65
19921,19921,ChloeLnyy,258,148
19922,19922,__Hillary24,258,126
19923,19923,TititeIDE21,58,42
19924,19924,iamkonfuse,1308,2262
19925,19925,TarZan2laT6,265,318
19926,19926,karensimo2,887,1870
19927,19927,Beno_beano,186,215
19928,19928,RodLewan,617,115
19929,19929,Christ_essis,56,81243
19930,19930,from_221,556,155
19931,19931,Pinoulalapinne,440,423
19932,19932,estherrr7,233,586
19933,19933,EmmaEsk,210,575
19934,19934,WatergatetBooo,118,26
19935,19935,h_a_s_o_u,2751,4645
19936,19936,cxrlastan,169,144
19937,19937,lazolance1120,305,168
19938,19938,____lyes____,112,5
19939,19939,_BABACAR,4990,2098
19940,19940,hindaaelk,55,54
19941,19941,KhaalKarim,471,2404
19942,19942,MarcellinBouton,472,160
19943,19943,AmanteNoir,401,271
19944,19944,ThePro974,443,110
19945,19945,MeralDuran,390,377
19946,19946,nononyme1978,322,55
19947,19947,EssekkakiMalak,9,5
19948,19948,Elliot_pglt,290,276
19949,19949,MomoFire78,68,4
19950,19950,Teaqo9046,86,5
19951,19951,stephaniedebea1,869,362
19952,19952,le_dors,180,91
19953,19953,ThomasDmll,368,574
19954,19954,singularity_jjk,255,124
19955,19955,Messara14,182,849
19956,19956,Audetne,164,413
19957,19957,Matt6243,348,134
19958,19958,mamahuhune,242,71
19959,19959,Gigino_971,356,123
19960,19960,noor_jbir,5,3
19961,19961,DancingFlo,243,371
19962,19962,bbsbbs155,13,17
19963,19963,SandraMln3,191,6
19964,19964,hoplinfo,10,1232
19965,19965,FrancoisLefort3,267,150
19966,19966,elissouu_,89,40
19967,19967,_RedFrog,1423,3821
19968,19968,Shintou69,210,37
19969,19969,MarcMeli1,885,203
19970,19970,IamShokoro17,1248,1780
19971,19971,Floriiane,328,109
19972,19972,noluvjy,20,2
19973,19973,jasmin_arouf,128,30
19974,19974,raiissakouadio,675,789
19975,19975,Hichem943,1437,143
19976,19976,janvierloic2,242,167
19977,19977,lamblambeert,514,1221
19978,19978,Prius_004,7,67
19979,19979,Lleexxxy,3734,306
19980,19980,Kroupi,1225,478
19981,19981,pauline_lbr_,155,518
19982,19982,MurielStraka,345,625
19983,19983,vennyc2,798,480
19984,19984,HeleneLaporteRN,854,23822
19985,19985,Hu_gosport,111,126
19986,19986,Manny93_s,111,58
19987,19987,X5SIBAG,406,419
19988,19988,iamkonfuse,1308,2262
19989,19989,AssiaDouga,42,100
19990,19990,Bartlinux,4847,4616
19991,19991,MarleneCasciaro,795,914
19992,19992,pascarbo75,138,24
19993,19993,FrizemiFTN,149,26
19994,19994,SanPreescyy,234,277
19995,19995,Eiqzo,78,38
19996,19996,ydrape,434,639
19997,19997,Itvan,1941,2739
19998,19998,Ne002Terror,743,308
19999,19999,aziriel75,662,311
20000,20000,7knzx,683,926
20001,20001,PontetCathy4,3845,2255
20002,20002,yoooo_pdr,349,2663
20003,20003,ALEXANDREDohan,95,44
20004,20004,Ygl_silver,794,129
20005,20005,evrard_andree,344,41
20006,20006,gabiinios,769,133
20007,20007,lcensur,2993,6300
20008,20008,BinbinCBK,288,26
20009,20009,dede17_86,512,1376
20010,20010,MiniLicorne69,2789,11637
20011,20011,69Xadv,4,0
20012,20012,zina_brmj,1270,304
20013,20013,Veloce_e,189,83
20014,20014,Malikpadpanike,1457,1480
20015,20015,93karats_,175,193
20016,20016,MunawaraIrfan,629,1053
20017,20017,lealmyy,547,515
20018,20018,kok_ayne,197,446
20019,20019,_lucas971,2135,1320
20020,20020,ImJxmpiix,876,2143
20021,20021,miguelouellette,792,1581
20022,20022,Moskowa_S,435,392
20023,20023,Gmwelu,2008,3808
20024,20024,Fabi32972964,287,114
20025,20025,briche_jason,124,172
20026,20026,cypavecZemmour,269,140
20027,20027,urperfectwaifu,279,67
20028,20028,zemmourlefada,165,55
20029,20029,Snaaaskinvol2,126,34
20030,20030,Ousmanux,248,584
20031,20031,ZeldaABO,114,19
20032,20032,shawty2no1,293,346
20033,20033,Ygl_silver,794,129
20034,20034,Lisahtt_,3,3
20035,20035,SanHaydn,103,7
20036,20036,tlz_ka,377,376
20037,20037,kiyoshimami,123,32
20038,20038,chieflapin93,55,47
20039,20039,MallakAlgeroise,25,29
20040,20040,ferdisw_,490,155
20041,20041,demox_dz,461,750
20042,20042,bmr1145,0,0
20043,20043,To0my_J,66,8
20044,20044,ytyukhnin,1261,373
20045,20045,Michelcafr,89,17
20046,20046,jeunesreps16,85,49
20047,20047,maarloo_,50,45
20048,20048,Draxelerisme,736,446
20049,20049,Dinis_100,152,47
20050,20050,Resistance2017,4957,4252
20051,20051,alain_cantat,162,335
20052,20052,Olivier_sg,593,1225
20053,20053,Maelly__dry,63,56
20054,20054,jpfatton,264,98
20055,20055,2022ZEM,439,379
20056,20056,malika_sabd,224,272
20057,20057,iamyellie2,27,1
20058,20058,nskmille,257,300
20059,20059,YaelSitbon40,126,69
20060,20060,Jizz225,34,10
20061,20061,p_bennouar,270,125
20062,20062,Sz3So,106,307
20063,20063,ptetreSamy,256,4811
20064,20064,attal_didier,332,164
20065,20065,Alex_Horbi,702,4242
20066,20066,cotdje,774,907
20067,20067,Maza______,63,710
20068,20068,PetitChatRouge,2970,2718
20069,20069,AellenaEgon,4999,1895
20070,20070,Malikpadpanike,1457,1480
20071,20071,chl_rubyjane,264,270
20072,20072,JegouuuV,192,98
20073,20073,krnn_fg,232,263
20074,20074,Christ_essis,56,81243
20075,20075,emrc2zer,801,170
20076,20076,hvgolopes,135,62
20077,20077,ArnaudJulien7,316,63
20078,20078,taniardg7,514,839
20079,20079,romaissaasm,1094,1516
20080,20080,iamkonfuse,1308,2262
20081,20081,shynjira,5869,9880
20082,20082,hindeymon,68,30
20083,20083,Jeremy10_AM,60,67
20084,20084,VLacroute,3471,8175
20085,20085,MdameMichu,3008,23005
20086,20086,__Evanne,438,1136
20087,20087,AlexiiiS_62,265,234
20088,20088,Ancien2L,272,23
20089,20089,hadidlnd,772,491
20090,20090,601_14,1931,1459
20091,20091,mrs_styles_2051,29,13
20092,20092,AdrienKouakam,45,3
20093,20093,Messara14,182,849
20094,20094,FredAstair12,183,46
20095,20095,neomy_hr,249,165
20096,20096,zang_daniel_,734,321
20097,20097,Mikou_kou,241,64
20098,20098,BalaBang_,1094,1283
20099,20099,Quentin52587670,79,3
20100,20100,antoinedebx,428,129
20101,20101,malade94,376,756
20102,20102,TheRealEffren,140,462
20103,20103,OlivierRuthen,50,35
20104,20104,hargeysa22,259,77
20105,20105,asaffpv,84,74
20106,20106,TiteufDuhr,116,231
20107,20107,Renata_du_sud,17,5
20108,20108,jejeparis,696,1360
20109,20109,Lisahtt_,3,3
20110,20110,lemataf_yann,4295,5171
20111,20111,ValerieBaraban,637,568
20112,20112,EG7tw34,369,93
20113,20113,Darthris,128,28
20114,20114,sskhsf,214,116
20115,20115,LucasBeele,477,344
20116,20116,MeDiPoNE31,60,6
20117,20117,Lekmind1,240,375
20118,20118,CTije_,244,118
20119,20119,MassenatHaiti,2082,293
20120,20120,chatnoir7520,258,282
20121,20121,Lafontainelili1,57,150
20122,20122,michelhenrion,10342,21051
20123,20123,tlzezmek,332,243
20124,20124,sexe_jojo,211,31
20125,20125,bastamarc,4332,1812
20126,20126,M83Anne,557,880
20127,20127,MalorML,261,61
20128,20128,_mksept7i,33,1
20129,20129,2022Elections,24,5048
20130,20130,Ptitelykeel1,446,345
20131,20131,Amr_692,5349,7562
20132,20132,Ax_Bas,1503,1571
20133,20133,MidnightMPerf,1886,3981
20134,20134,MR_IVERSON3,60,131
20135,20135,FFolliguet,292,270
20136,20136,ThiapaArthur,88,70
20137,20137,iamalexville,1102,656
20138,20138,sala___n,131,527
20139,20139,fchasteland,2163,764
20140,20140,HamoudiTir,136,134
20141,20141,thomasleb444,1144,119
20142,20142,PolyHono,377,15
20143,20143,Ladynette8,184,226
20144,20144,_Goleador11,4864,4313
20145,20145,Gonzopotatoe,60,174
20146,20146,TJack972,339,166
20147,20147,DayTon591,9,4
20148,20148,Annika_spleen,210,331
20149,20149,camihdt,240,142
20150,20150,TEYRAS1,1476,1585
20151,20151,Moune17248982,47,3
20152,20152,Saigyouji3_0,202,259
20153,20153,AntoineGynt,652,194
20154,20154,wizzz841,61,13
20155,20155,KervensKerry,5001,464
20156,20156,ssoou_,87,47
20157,20157,VINCENT74937184,189,84
20158,20158,AlainBorter,2614,851
20159,20159,wilson50945,2907,1496
20160,20160,KC28702977,102,7
20161,20161,cecrisavatore,121,96
20162,20162,Ghostlll0,748,947
20163,20163,Alvesmachado4,103,30
20164,20164,postalservic3,3,1
20165,20165,dnaatrn,174,142
20166,20166,OGNASH9,230,823
20167,20167,voussavezqui__,168,234
20168,20168,fabien_fichaux,3831,1676
20169,20169,jhx2022,880,108
20170,20170,arijelkorbi,343,205
20171,20171,Sam_Nutella,336,1310
20172,20172,Jyl75331334,190,74
20173,20173,GourmelonJR_,253,167
20174,20174,glm_ass,21,45
20175,20175,eduardodomit,381,344
20176,20176,lariviereTRL,1263,1654
20177,20177,mohakoanda,446,355
20178,20178,_enbrrrr,95,33
20179,20179,jeanmarcvalent4,387,137
20180,20180,Sofiane5x,183,199
20181,20181,makssnv,216,63
20182,20182,Katalin80319166,164,189
20183,20183,arnobernard2,466,62
20184,20184,Portgasdilo,93,18
20185,20185,MlleSauvage,127,325
20186,20186,Steveen763,1144,1334
20187,20187,oneshout1,2836,1238
20188,20188,lemon_thought,177,30
20189,20189,FF_927,47,8
20190,20190,TanzilHBarwane,12,6
20191,20191,Hxnmou_,868,1131
20192,20192,jacquesmaillot,2014,1477
20193,20193,loulitox,80,8
20194,20194,Arthus202,56,4
20195,20195,Armalo14,134,42
20196,20196,Vagabond444,2803,154
20197,20197,OtgeThomas,94,59
20198,20198,KABOREPENGDWEN1,1041,348
20199,20199,Louis_czaj,177,51
20200,20200,Samuel11L,134,369
20201,20201,AJPAE,622,1977
20202,20202,abdallahsacko99,1091,100
20203,20203,fchasteland,2163,764
